Cruise,Station,Target Asset,Start Latitude [degrees],Start Longitude [degrees],Start Time [UTC],Cast,Cast Flag,Bottom Depth at Start Position [m],CTD File,CTD File Flag,Niskin/Bottle Position,Niskin Flag,CTD Bottle Closure Time [UTC],CTD Pressure [db],CTD Pressure Flag,CTD Depth [m],CTD Latitude [deg],CTD Longitude [deg],CTD Temperature 1 [deg C],CTD Temperature 1 Flag,CTD Temperature 2 [deg C],CTD Temperature 2 Flag,CTD Conductivity 1 [S/m],CTD Conductivity 1 Flag,CTD Conductivity 2 [S/m],CTD Conductivity 2 Flag,CTD Salinity 1 [psu],CTD Salinity 2 [psu],CTD Oxygen [mL/L],CTD Oxygen Flag,CTD Oxygen Saturation [mL/L],CTD Fluorescence [mg/m^3],CTD Fluorescence Flag,CTD Beam Attenuation [1/m],CTD Beam Transmission [%],CTD Transmissometer Flag,CTD pH,CTD pH Flag,Discrete Oxygen [mL/L],Discrete Oxygen Flag,Discrete Oxygen Replicate Flag,Discrete Chlorophyll [ug/L],Discrete Phaeopigment [ug/L],Discrete Fo/Fa Ratio,Discrete Fluorescence Flag,Discrete Fluorescence Replicate Flag,Discrete Phosphate [uM],Discrete Silicate [uM],Discrete Nitrate [uM],Discrete Nitrite [uM],Discrete Ammonium [uM],Discrete Nutrients Flag,Discrete Nutrients Replicate Flag,Discrete Salinity [psu],Discrete Salinity Flag,Discrete Salinity Replicate Flag,Discrete Alkalinity [umol/kg],Discrete Alkalinity Flag,Discrete Alkalinity Replicate Flag,Discrete DIC [umol/kg],Discrete DIC Flag,Discrete DIC Replicate Flag,Discrete pCO2 [uatm],pCO2 Analysis Temp [deg C],Discrete pCO2 Flag,Discrete pCO2 Replicate Flag,Discrete pH [Total scale],pH Analysis Temp [deg C],Discrete pH Flag,Discrete pH Replicate Flag,Calculated Alkalinity [umol/kg],Calculated DIC [umol/kg],Calculated pCO2 [uatm],Calculated pH,Calculated CO2aq [umol/kg],Calculated Bicarb [umol/kg],Calculated CO3 [umol/kg],Calculated Omega-C,Calculated Omega-A
TN382,Axial Base Deep Profiler - 1000 m E,"RS03AXPS,RS03AXPD",45.83066667,-129.7395,2020-08-08T21:27:56.000Z,CTD-002,*0000000000000100,2624,TN382_CTD-002,*0000000000000010,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
TN382,Axial Base Deep Profiler - 1000 m E,"RS03AXPS,RS03AXPD",45.83066667,-129.7395,2020-08-08T21:53:32.000Z,CTD-003,*0000000000000100,2624,TN382_CTD-003,*0000000000000100,2,*0000000000000100,2020-08-08T22:04:58.000Z,221.856,*0000000001000100,219.92,45.83062,-129.73948,7.1191,*0000000000000100,7.1176,*0000000000000100,3.447416,*0000000010000100,3.448099,*0000000010000100,33.8817,33.8907,3.5379,*0000000000000100,6.78237,-0.0314,*0000000001000100,0.1073,97.3532,*0000000000000100,7.911,*0000000001000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,1.859264413,37.07152723,27.44336157,0,3.43E-05,*0000000000000100,*0000000000000100,33.8830643,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
TN382,Axial Base Deep Profiler - 1000 m E,"RS03AXPS,RS03AXPD",45.83066667,-129.7395,2020-08-08T21:53:32.000Z,CTD-003,*0000000000000100,2624,TN382_CTD-003,*0000000000000100,4,*0000000000000100,2020-08-08T22:07:06.000Z,201.11,*0000000001000100,199.365,45.83063,-129.73947,7.3207,*0000000000000100,7.3198,*0000000000000100,3.460317,*0000000010000100,3.461193,*0000000010000100,33.835,33.8454,3.4793,*0000000000000100,6.75327,-0.0389,*0000000001000100,0.1067,97.3673,*0000000000000100,7.899,*0000000001000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,1.842162475,34.9126455,26.81017782,0,0.00871392,*0000000000000100,*0000000000000100,33.91889753,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
TN382,Axial Base Deep Profiler - 1000 m E,"RS03AXPS,RS03AXPD",45.83066667,-129.7395,2020-08-08T21:53:32.000Z,CTD-003,*0000000000000100,2624,TN382_CTD-003,*0000000000000100,6,*0000000000000100,2020-08-08T22:09:10.000Z,181.276,*0000000001000100,179.712,45.83062,-129.73948,7.3167,*0000000000000100,7.3174,*0000000000000100,3.447012,*0000000010000100,3.44795,*0000000010000100,33.7038,33.7133,4.1679,*0000000000000100,6.7597,-0.0317,*0000000001000100,0.1051,97.406,*0000000000000100,7.947,*0000000001000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,1.707417247,29.87924628,24.47001095,0,3.63E-05,*0000000000000100,*0000000000000100,33.7857767,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
TN382,Axial Base Deep Profiler - 1000 m E,"RS03AXPS,RS03AXPD",45.83066667,-129.7395,2020-08-08T21:53:32.000Z,CTD-003,*0000000000000100,2624,TN382_CTD-003,*0000000000000100,8,*0000000000000100,2020-08-08T22:11:12.000Z,161.814,*0000000001000100,160.425,45.83062,-129.73946,7.2841,*0000000000000100,7.2839,*0000000000000100,3.421469,*0000000000000100,3.422331,*0000000000000100,33.4672,33.4768,4.6171,*0000000000000100,6.77524,-0.0386,*0000000001000100,0.1024,97.4732,*0000000000000100,7.978,*0000000001000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,1.591375778,24.84587921,21.98192464,0,3.73E-05,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
TN382,Axial Base Deep Profiler - 1000 m E,"RS03AXPS,RS03AXPD",45.83066667,-129.7395,2020-08-08T21:53:32.000Z,CTD-003,*0000000000000100,2624,TN382_CTD-003,*0000000000000100,12,*0000000000000100,2020-08-08T22:15:26.000Z,120.366,*0000000001000100,119.345,45.83062,-129.73948,8.3288,*0000000000000100,8.3233,*0000000000000100,3.421103,*0000000000000100,3.421906,*0000000000000100,32.4959,32.5095,6.1406,*0000000010000100,6.65883,0.0085,*0000000001000100,0.1031,97.4561,*0000000000000100,8.123,*0000000001000100,6.048205189,*0000000000000100,*0000000000001000,-9999999,-9999999,-9999999,-9999999,-9999999,1.041245938,7.605708307,10.33555378,-0.001449105,0.005186931,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
TN382,Axial Base Deep Profiler - 1000 m E,"RS03AXPS,RS03AXPD",45.83066667,-129.7395,2020-08-08T21:53:32.000Z,CTD-003,*0000000000000100,2624,TN382_CTD-003,*0000000000000100,12,*0000000000000100,2020-08-08T22:15:26.000Z,120.366,*0000000001000100,119.345,45.83062,-129.73948,8.3288,*0000000000000100,8.3233,*0000000000000100,3.421103,*0000000000000100,3.421906,*0000000000000100,32.4959,32.5095,6.1406,*0000000010000100,6.65883,0.0085,*0000000001000100,0.1031,97.4561,*0000000000000100,8.123,*0000000001000100,5.961525194,*0000000000000100,*0000000000001000,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
TN382,Axial Base Deep Profiler - 1000 m E,"RS03AXPS,RS03AXPD",45.83066667,-129.7395,2020-08-08T21:53:32.000Z,CTD-003,*0000000000000100,2624,TN382_CTD-003,*0000000000000100,14,*0000000000000100,2020-08-08T22:17:29.000Z,101.375,*0000000001000100,100.519,45.83062,-129.73948,8.6769,*0000000000000100,8.6737,*0000000000000100,3.440909,*0000000010000100,3.441513,*0000000010000100,32.3926,32.4018,6.4317,*0000000000000100,6.61153,0.0913,*0000000011000100,0.1077,97.3421,*0000000000000100,8.157,*0000000001000100,-9999999,-9999999,-9999999,0.105456613,0.060128571,1.6271777,*0000000000000100,*0000000000000100,0.901910755,5.380017564,6.603118868,1.061129941,0.024679693,*0000000000000100,*0000000000000100,32.39199302,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
TN382,Axial Base Deep Profiler - 1000 m E,"RS03AXPS,RS03AXPD",45.83066667,-129.7395,2020-08-08T21:53:32.000Z,CTD-003,*0000000000000100,2624,TN382_CTD-003,*0000000000000100,16,*0000000000000100,2020-08-08T22:19:15.000Z,80.649,*0000000001000100,79.972,45.83062,-129.73948,9.0974,*0000000000000100,9.0989,*0000000000000100,3.474282,*0000000000000100,3.475376,*0000000000000100,32.3656,32.3756,6.4706,*0000000000000100,6.55109,0.412,*0000000011000100,0.1274,96.864,*0000000000000100,8.168,*0000000001000100,-9999999,-9999999,-9999999,0.23962086,0.130782235,1.637071651,*0000000000000100,*0000000000000100,0.849412437,3.586074937,5.301766112,0.40395645,1.044959715,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
TN382,Axial Base Deep Profiler - 1000 m E,"RS03AXPS,RS03AXPD",45.83066667,-129.7395,2020-08-08T21:53:32.000Z,CTD-003,*0000000000000100,2624,TN382_CTD-003,*0000000000000100,18,*0000000000000100,2020-08-08T22:20:58.000Z,59.908,*0000000001000100,59.408,45.83064,-129.73944,10.2139,*0000000000000100,10.215,*0000000000000100,3.570686,*0000000010000100,3.571802,*0000000010000100,32.3538,32.364,6.5581,*0000000010000100,6.39296,1.3073,*0000000011000100,0.1956,95.2267,*0000000000000100,8.191,*0000000001000100,6.408583259,*0000000000000100,*0000000000001000,0.483928681,0.254569701,1.6453125,*0000000000000100,*0000000000000100,0.474973431,0.406191077,0.189039367,0,0.045278353,*0000000000000100,*0000000000000100,32.39004867,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
TN382,Axial Base Deep Profiler - 1000 m E,"RS03AXPS,RS03AXPD",45.83066667,-129.7395,2020-08-08T21:53:32.000Z,CTD-003,*0000000000000100,2624,TN382_CTD-003,*0000000000000100,18,*0000000000000100,2020-08-08T22:20:58.000Z,59.908,*0000000001000100,59.408,45.83064,-129.73944,10.2139,*0000000000000100,10.215,*0000000000000100,3.570686,*0000000000000100,3.571802,*0000000000000100,32.3538,32.364,6.5581,*0000000010000100,6.39296,1.3073,*0000000001000100,0.1956,95.2267,*0000000000000100,8.191,*0000000001000100,6.376904527,*0000000000000100,*0000000000001000,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
TN382,Axial Base Deep Profiler - 1000 m E,"RS03AXPS,RS03AXPD",45.83066667,-129.7395,2020-08-08T21:53:32.000Z,CTD-003,*0000000000000100,2624,TN382_CTD-003,*0000000000000100,20,*0000000000000100,2020-08-08T22:22:56.000Z,40.035,*0000000001000100,39.703,45.83062,-129.73948,13.7818,*0000000000000100,13.7765,*0000000000000100,3.882807,*0000000000000100,3.883435,*0000000000000100,32.2841,32.2944,6.2888,*0000000000000100,5.93266,0.6869,*0000000011000100,0.2019,95.0772,*0000000000000100,8.234,*0000000001000100,-9999999,-9999999,-9999999,0.277116545,0.118672432,1.689504373,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
TN382,Axial Base Deep Profiler - 1000 m E,"RS03AXPS,RS03AXPD",45.83066667,-129.7395,2020-08-08T21:53:32.000Z,CTD-003,*0000000000000100,2624,TN382_CTD-003,*0000000000000100,22,*0000000000000100,2020-08-08T22:24:53.000Z,20.077,*0000000001000100,19.912,45.83063,-129.73945,16.4487,*0000000000000100,16.3174,*0000000000000100,4.124271,*0000000010000100,4.113314,*0000000010000100,32.2635,32.2739,5.8697,*0000000010000100,5.62578,0.2535,*0000000011000100,0.221,94.6247,*0000000000000100,8.224,*0000000001000100,5.680858976,*0000000000000100,*0000000000001000,0.172831672,0.048717843,1.768229167,*0000000000000100,*0000000000000100,0.441295009,0.682142774,0,0,4.23E-05,*0000000000000100,*0000000000000100,32.27264284,*0000000000000100,*0000000000000100,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
TN382,Axial Base Deep Profiler - 1000 m E,"RS03AXPS,RS03AXPD",45.83066667,-129.7395,2020-08-08T21:53:32.000Z,CTD-003,*0000000000000100,2624,TN382_CTD-003,*0000000000000100,22,*0000000000000100,2020-08-08T22:24:53.000Z,20.077,*0000000001000100,19.912,45.83063,-129.73945,16.4487,*0000000000000100,16.3174,*0000000000000100,4.124271,*0000000000000100,4.113314,*0000000000000100,32.2635,32.2739,5.8697,*0000000010000100,5.62578,0.2535,*0000000001000100,0.221,94.6247,*0000000000000100,8.224,*0000000001000100,5.65051235,*0000000000000100,*0000000000001000,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999,-9999999
